timestamp,gas_path,temperature,exhaust_temp,oil_temp,intake_temp,engcool_temp,Latitude,Longitude,speed_kmh,acc_mps2,vsp,opmode,enginerpm,fuelrate,engine_torq,engine_power,lambda,pems_co2,pems_co,pems_no2,pems_no,pems_pn
13:26:26,"SAMPLE",15.7,111.4,,32.0,86.0,43.688828,-79.391296,34.4,0.0,8.44,14,1163,0.000078,37,4.51,0.96,0.708,0.00000,0.00000,0.00007,4815354896.032215118408
13:26:27,"SAMPLE",15.8,109.7,,32.0,86.0,43.688850,-79.391197,34.4,-0.444444444444,4.35,13,1100,0.000095,0,0.00,0.96,0.865,0.00000,0.00000,0.00007,3906083602.584578037262
13:26:28,"SAMPLE",15.7,108.0,,32.0,86.0,43.688885,-79.391083,32.8,-0.722222222222,2.03,12,1100,0.000091,0,0.00,0.98,0.830,0.00005,0.00000,0.00005,2634920417.789920330048
13:26:29,"SAMPLE",15.8,107.1,,32.0,86.0,43.688908,-79.390984,30.2,-1.13888888889,1.17,0,1087,0.000089,0,0.00,1.11,0.809,0.00012,0.00000,0.00005,1972097653.647121429443
13:26:30,"SAMPLE",15.7,108.8,,32.0,86.0,43.688934,-79.390892,26.1,-1.80555555556,-2.03,0,1025,0.000102,0,0.00,1.38,0.919,0.00024,0.00000,0.00005,1931131938.674243211746
13:26:31,"SAMPLE",15.8,111.3,,32.0,86.0,43.688946,-79.390816,19.6,-1.75,-0.7,0,1050,0.000076,0,0.00,1.77,0.686,0.00023,0.00000,0.00004,1297017102.183919429779
13:26:32,"SAMPLE",15.7,112.7,,32.0,86.0,43.688961,-79.390778,13.3,-0.611111111111,3.5,0,938,0.000064,11,1.06,1.99,0.578,0.00004,0.00000,0.00002,2646765896.281453609467
13:26:33,"SAMPLE",15.7,113.7,,32.0,86.0,43.688965,-79.390724,11.1,-0.111111111111,4.97,13,1175,0.000072,5,0.67,1.80,0.646,0.00000,0.00000,0.00001,7429628062.059946060181
13:26:34,"SAMPLE",15.8,114.0,,32.0,86.0,43.688980,-79.390686,10.7,0.277777777778,7.59,14,1113,0.000084,11,1.26,1.50,0.763,0.00000,0.00000,0.00000,13576926966.632730484009
13:26:35,"SAMPLE",15.7,113.3,,32.0,86.0,43.688999,-79.390663,11.7,-0.416666666667,4.23,13,1188,0.000088,5,0.62,1.28,0.799,0.00000,0.00000,0.00000,16569438452.738742828369
13:26:36,"SAMPLE",15.8,112.8,,32.0,86.0,43.689022,-79.390610,10.2,-0.916666666667,0.09,0,1175,0.000102,3,0.39,1.14,0.929,0.00000,0.00000,0.00000,17420815694.103408813477
13:26:37,"SAMPLE",15.7,109.8,,32.0,86.0,43.689030,-79.390587,6.9,-0.777777777778,3.5,13,1152,0.000091,16,1.96,1.06,0.823,0.00000,0.00000,0.00001,13416077542.520641326904
13:26:38,"SAMPLE",15.8,105.8,,32.0,86.0,43.689049,-79.390572,4.1,-1.13888888889,4.04,0,1012,0.000107,27,2.82,1.02,0.976,0.00000,0.00000,0.00002,12539742593.509843826294
13:26:39,"SAMPLE",15.7,102.1,,32.0,86.0,43.689056,-79.390549,0.0,0.0,0.0,1,888,0.000123,35,3.27,0.99,1.116,0.00000,0.00000,0.00003,11093438654.131856918335
13:26:40,"SAMPLE",15.8,100.5,,32.0,85.0,43.689056,-79.390549,0.0,0.0,0.0,1,800,0.000131,41,3.41,0.98,1.191,0.00000,0.00000,0.00004,8480840028.796665191650
13:26:41,"SAMPLE",15.7,98.6,,32.0,85.0,43.689049,-79.390549,0.0,0.0,0.0,1,750,0.000119,41,3.19,0.98,1.084,0.00000,0.00000,0.00003,5819510687.144751548767
13:26:42,"SAMPLE",15.8,97.8,,32.0,85.0,43.689037,-79.390533,0.0,0.0,0.0,1,738,0.000108,41,3.14,0.98,0.981,0.00000,0.00000,0.00003,3916470905.568786144257
13:26:43,"SAMPLE",15.7,96.6,,32.0,85.0,43.689037,-79.390549,0.0,0.0,0.0,1,738,0.000105,38,2.97,0.98,0.952,0.00000,0.00000,0.00003,2686301633.670613765717
13:26:44,"SAMPLE",15.7,95.0,,32.0,85.0,43.689037,-79.390549,0.0,0.0,0.0,1,725,0.000111,41,3.09,0.97,1.011,0.00000,0.00000,0.00002,1965569612.689841270447
13:26:45,"SAMPLE",15.7,94.5,,32.0,86.0,43.689037,-79.390549,0.0,0.0,0.0,1,713,0.000109,41,3.03,0.97,0.994,0.00001,0.00000,0.00002,1536469199.389648437500
13:26:46,"SAMPLE",15.7,93.7,,32.0,86.0,43.689037,-79.390549,0.0,0.0,0.0,1,700,0.000102,40,2.95,0.97,0.927,0.00003,0.00000,0.00001,1230095636.897026777267
13:26:47,"SAMPLE",15.7,93.2,,32.0,86.0,43.689037,-79.390549,0.0,0.0,0.0,1,700,0.000104,41,2.98,0.97,0.948,0.00001,0.00000,0.00001,950112669.369908809662
13:26:48,"SAMPLE",15.8,92.6,,33.0,86.0,43.689037,-79.390549,0.0,0.0,0.0,1,688,0.000106,38,2.73,0.97,0.964,0.00000,0.00000,0.00000,777355205.353429913521
13:26:49,"SAMPLE",15.7,92.5,,33.0,86.0,43.689037,-79.390549,0.0,0.0,0.0,1,688,0.000111,41,2.93,0.97,1.013,0.00000,0.00000,0.00000,564224681.655493021011
13:26:50,"SAMPLE",15.7,91.9,,33.0,86.0,43.689037,-79.390549,0.0,0.0,0.0,1,688,0.000122,38,2.73,0.96,1.108,0.00000,0.00000,0.00000,552138119.018112421036
13:26:51,"SAMPLE",15.8,91.8,,33.0,86.0,43.689037,-79.390549,0.0,0.0,0.0,1,700,0.000110,38,2.78,0.96,1.000,0.00000,0.00000,0.00000,397553711.918138802052
13:26:52,"SAMPLE",15.7,91.6,,33.0,86.0,43.689037,-79.390549,0.0,0.0,0.0,1,675,0.000106,41,2.87,0.96,0.967,0.00000,0.00000,0.00000,250112069.877901047468
13:26:53,"SAMPLE",15.8,91.1,,33.0,87.0,43.689037,-79.390549,0.0,0.0,0.0,1,688,0.000094,38,2.73,0.96,0.858,0.00000,0.00000,0.00000,178713488.894207775593
13:26:54,"SAMPLE",15.7,91.0,,33.8,87.0,43.689037,-79.390549,0.0,0.0,0.0,1,675,0.000110,38,2.71,0.96,0.999,0.00000,0.00000,0.00000,141292739.554242759943
13:26:55,"SAMPLE",15.8,90.8,,34.0,87.0,43.689037,-79.390549,0.0,0.0,0.0,1,677,0.000112,41,2.88,0.96,1.017,0.00000,0.00000,0.00000,131616237.938954874873
13:26:56,"SAMPLE",15.7,90.3,,34.0,87.0,43.689037,-79.390549,0.0,0.0,0.0,1,688,0.000114,38,2.73,0.96,1.041,0.00000,0.00000,0.00000,91739926.832321047783
13:26:57,"SAMPLE",15.8,90.4,,34.0,87.0,43.689037,-79.390549,0.0,0.0,0.0,1,688,0.000112,41,2.93,0.96,1.018,0.00000,0.00000,0.00000,71284870.565107777715
13:26:58,"SAMPLE",15.7,90.8,,34.0,87.0,43.689037,-79.390549,0.0,0.0,0.0,1,675,0.000113,38,2.68,0.96,1.024,0.00000,0.00000,0.00000,53080750.138594113290
13:26:59,"SAMPLE",15.8,99.4,,34.0,87.0,43.689037,-79.390549,0.0,0.861111111111,0.0,1,677,0.000137,38,2.69,0.96,1.243,0.00000,0.00000,0.00000,55587995.680787667632
13:27:00,"SAMPLE",15.7,123.1,,34.0,87.0,43.689037,-79.390549,3.1,2.08333333333,2.34,12,675,0.000690,46,3.26,0.95,6.277,0.00022,0.00000,0.00000,265301891.607686191797
13:27:01,"SAMPLE",15.8,131.4,,34.0,87.0,43.689037,-79.390526,10.6,2.36111111111,8.02,14,1013,0.000777,144,15.28,0.95,7.062,0.00097,0.00000,0.00000,255495787.995015621185
13:27:02,"SAMPLE",15.8,133.4,,33.0,87.0,43.689049,-79.390472,19.1,1.80555555556,11.14,15,1460,0.000781,151,23.06,0.95,7.098,0.00135,0.00000,0.00000,225398819.698059856892
13:27:03,"SAMPLE",15.7,133.0,,33.0,87.0,43.689068,-79.390396,25.6,1.47222222222,13.3,16,2124,0.000668,171,37.98,0.95,6.074,0.00119,0.00000,0.00000,154990278.279002189636
13:27:04,"SAMPLE",15.7,131.0,,33.0,86.0,43.689087,-79.390297,30.9,1.13888888889,11.14,15,1938,0.000460,170,34.55,0.95,4.185,0.00086,0.00000,0.00000,92809951.957231923938
13:27:05,"SAMPLE",15.7,133.5,,33.0,86.0,43.689114,-79.390182,35.0,1.22222222222,13.52,16,1663,0.000685,114,19.81,0.95,6.226,0.00115,0.00000,0.00000,112138265.582045584917
13:27:06,"SAMPLE",15.8,133.6,,33.0,86.0,43.689125,-79.390053,39.4,1.08333333333,16.63,16,1413,0.000590,171,25.32,0.95,5.366,0.00093,0.00000,0.00000,97275150.511929094791
13:27:07,"SAMPLE",15.7,131.0,,32.0,86.0,43.689152,-79.389915,43.3,0.305555555556,10.8,25,1663,0.000353,170,29.64,0.94,3.211,0.00039,0.00000,0.00000,50977344.329916335642
13:27:08,"SAMPLE",15.8,132.8,,32.0,86.0,43.689171,-79.389763,44.4,0.527777777778,13.7,27,1525,0.000588,66,10.47,0.94,5.344,0.00047,0.00000,0.00000,78267189.517740026116
13:27:09,"SAMPLE",15.7,135.9,,32.0,86.0,43.689182,-79.389610,46.3,0.666666666667,17.82,27,1288,0.000688,161,21.74,0.94,6.261,0.00054,0.00000,0.00000,89415346.179705098271
13:27:10,"SAMPLE",15.8,134.8,,32.0,86.0,43.689194,-79.389442,48.7,0.666666666667,14.69,27,1550,0.000508,168,27.20,0.95,4.617,0.00043,0.00000,0.00000,57915790.225148722529
13:27:11,"SAMPLE",15.7,130.8,,32.0,86.0,43.689209,-79.389275,51.1,0.305555555556,9.33,25,1650,0.000265,161,27.78,0.94,2.414,0.00028,0.00000,0.00000,33078994.436674658209
13:27:12,"SAMPLE",15.8,130.1,,32.0,86.0,43.689232,-79.389099,52.2,-0.0555555555556,3.35,23,1363,0.000290,47,6.64,0.95,2.634,0.00025,0.00000,0.00000,33565547.730033017695
13:27:13,"SAMPLE",15.8,134.9,,32.0,86.0,43.689259,-79.388947,52.0,0.361111111111,9.34,25,1346,0.000624,76,10.69,0.95,5.672,0.00025,0.00000,0.00000,80265421.807790488005
13:27:14,"SAMPLE",15.7,133.3,,32.0,86.2,43.689285,-79.388771,53.3,0.166666666667,6.74,24,1322,0.000395,162,22.39,0.95,3.594,0.00011,0.00000,0.00000,48757804.796597167850
13:27:15,"SAMPLE",15.8,131.1,,30.0,87.0,43.689308,-79.388603,53.9,0.0555555555556,5.18,23,1613,0.000270,98,16.47,0.95,2.452,0.00020,0.00000,0.00000,34312498.886827513576
13:27:16,"SAMPLE",15.7,119.1,,30.0,87.0,43.689342,-79.388428,54.1,0.0555555555556,7.16,24,1563,0.000099,54,8.87,0.99,0.898,0.00011,0.00000,0.00000,12992566.444601606578
13:27:17,"SAMPLE",15.8,115.5,,30.0,87.0,43.689373,-79.388237,54.3,0.0277777777778,4.81,23,1350,0.000086,0,0.00,0.97,0.781,0.00007,0.00000,0.00000,11285537.383178545162
13:27:18,"SAMPLE",15.7,113.5,,30.0,87.0,43.689404,-79.388069,54.4,-1.47222222222,-14.7,0,1300,0.000096,0,0.00,0.98,0.876,0.00005,0.00000,0.00000,10944715.874420892447
13:27:19,"SAMPLE",15.8,112.3,,30.0,87.0,43.689438,-79.387901,49.1,-1.02777777778,-11.17,0,1238,0.000086,0,0.00,1.08,0.780,0.00010,0.00000,0.00000,10631665.604240199551
13:27:20,"SAMPLE",15.7,111.5,,30.0,87.0,43.689468,-79.387749,45.4,-0.416666666667,0.22,22,1238,0.000103,0,0.00,1.32,0.933,0.00022,0.00000,0.00000,15100750.294019099325
13:27:21,"SAMPLE",15.8,115.1,,32.0,87.0,43.689495,-79.387611,43.9,0.0555555555556,9.86,25,1288,0.000108,0,0.00,1.66,0.975,0.00024,0.00000,0.00000,19923910.467701096088
13:27:22,"SAMPLE",15.8,125.1,,32.0,87.0,43.689526,-79.387459,44.1,0.444444444444,15.5,27,1281,0.000297,33,4.36,1.54,2.683,0.00000,0.00000,0.00000,51740157.919691219926
13:27:23,"SAMPLE",15.7,133.6,,30.0,87.0,43.689556,-79.387321,45.7,0.722222222222,16.44,27,1242,0.000568,75,9.71,1.12,5.120,0.01752,0.00000,0.00000,73891261.163288131356
13:27:24,"SAMPLE",15.8,132.2,,30.0,87.0,43.689583,-79.387154,48.3,0.722222222222,16.27,27,1200,0.000436,157,19.75,0.96,3.840,0.07443,0.00000,0.00000,47689124.665441319346
13:27:25,"SAMPLE",15.7,132.2,,30.0,86.0,43.689613,-79.387001,50.9,0.166666666667,7.34,24,1675,0.000478,125,21.86,0.93,4.169,0.10990,0.00000,0.00000,52197367.350247204304
13:27:26,"SAMPLE",15.8,135.6,,30.0,86.0,43.689648,-79.386826,51.5,0.111111111111,6.64,24,1363,0.000667,101,14.37,0.94,5.889,0.10644,0.00000,0.00000,73136874.623560294509
13:27:27,"SAMPLE",15.8,138.8,,30.0,86.0,43.689690,-79.386658,51.9,0.611111111111,12.91,27,1425,0.000749,168,25.00,0.95,6.723,0.05164,0.00000,0.00000,83483939.237315163016
13:27:28,"SAMPLE",15.8,138.9,,30.0,86.0,43.689724,-79.386482,54.1,0.416666666667,20.26,28,1663,0.000636,179,31.14,0.95,5.758,0.01588,0.00000,0.00000,64495225.652436904609
13:27:29,"SAMPLE",15.8,134.7,,29.0,86.0,43.689762,-79.386299,55.6,-0.0555555555556,5.66,23,1613,0.000315,152,25.63,0.96,2.860,0.00379,0.00000,0.00000,115955351.523476004601
13:27:30,"SAMPLE",15.8,122.3,,29.0,86.0,43.689793,-79.386108,55.4,0.0833333333333,6.78,24,1575,0.000116,81,13.37,0.97,1.054,0.00080,0.00000,0.00000,567212425.875013947487
13:27:31,"SAMPLE",15.9,123.9,,29.0,86.0,43.689838,-79.385933,55.7,-0.916666666667,-7.57,0,1539,0.000194,0,0.00,0.96,1.765,0.00133,0.00000,0.00000,2196794183.133333206177
13:27:32,"SAMPLE",15.8,124.2,,29.0,86.0,43.689869,-79.385757,52.4,-0.194444444444,2.34,22,1363,0.000191,41,5.80,0.95,1.736,0.00135,0.00000,0.00000,4271351187.320059299469
13:27:33,"SAMPLE",15.9,123.7,,29.0,86.0,43.689907,-79.385574,51.7,-0.361111111111,-1.07,21,1313,0.000198,38,5.28,0.95,1.798,0.00130,0.00000,0.00000,10201610166.890733718872
13:27:34,"SAMPLE",15.8,122.8,,29.0,86.0,43.689938,-79.385414,50.4,-0.305555555556,-1.3,21,1288,0.000148,43,5.85,0.95,1.346,0.00089,0.00000,0.00000,15330757324.597513198853
13:27:35,"SAMPLE",15.9,126.2,,29.0,86.0,43.689983,-79.385262,49.3,-0.0555555555556,3.09,23,1238,0.000324,33,4.21,0.95,2.946,0.00167,0.00000,0.00000,38781849328.063980102539
13:27:36,"SAMPLE",15.8,126.8,,29.0,86.0,43.690014,-79.385078,49.1,-0.0555555555556,3.07,23,1263,0.000264,58,7.66,0.96,2.395,0.00112,0.00000,0.00000,27750902123.005500793457
13:27:37,"SAMPLE",15.8,117.8,,29.0,86.0,43.690052,-79.384926,48.9,-0.361111111111,-0.09,21,1325,0.000093,83,11.52,1.01,0.841,0.00037,0.00000,0.00000,7868040633.499206542969
13:27:38,"SAMPLE",15.8,123.2,,29.0,86.0,43.690086,-79.384766,47.6,-0.25,0.38,22,1263,0.000265,0,0.00,0.97,2.405,0.00098,0.00000,0.00000,12077813237.236436843872
13:27:39,"SAMPLE",15.8,126.4,,29.0,86.0,43.690109,-79.384613,46.7,0.0,3.59,23,1273,0.000292,45,5.97,0.96,2.649,0.00099,0.00000,0.00000,12312890715.160408020020
13:27:40,"SAMPLE",15.7,128.8,,29.0,86.0,43.690144,-79.384460,46.7,0.0,3.59,23,1325,0.000337,84,11.71,0.96,3.064,0.00106,0.00000,0.00000,20356994372.270584106445
13:27:41,"SAMPLE",15.8,126.9,,29.0,86.0,43.690186,-79.384308,46.7,-0.0555555555556,2.87,22,1313,0.000222,90,12.36,0.96,2.021,0.00074,0.00000,0.00000,16590951687.574600219727
13:27:42,"SAMPLE",15.7,115.0,,29.0,86.0,43.690220,-79.384155,46.5,-0.777777777778,-5.44,21,1313,0.000067,51,7.06,0.97,0.611,0.00018,0.00000,0.00000,4787833603.514391899109
13:27:43,"SAMPLE",15.8,113.2,,29.0,86.0,43.690250,-79.384003,43.7,-1.13888888889,-9.44,0,1275,0.000102,0,0.00,0.96,0.929,0.00023,0.00000,0.00000,5704662514.227092742920
13:27:44,"SAMPLE",15.8,111.4,,29.0,86.0,43.690277,-79.383858,39.6,-0.805555555556,-3.83,0,1238,0.000100,0,0.00,1.00,0.907,0.00033,0.00000,0.00000,3369095307.572468757629
13:27:45,"SAMPLE",15.8,110.0,,29.0,86.0,43.690308,-79.383743,36.7,-1.19444444444,-8.33,0,1263,0.000093,0,0.00,1.15,0.838,0.00039,0.00000,0.00000,2536189923.894923686981
13:27:46,"SAMPLE",15.8,108.8,,29.0,86.0,43.690334,-79.383629,32.4,-2.41666666667,-20.29,0,1188,0.000074,0,0.00,1.43,0.671,0.00040,0.00000,0.00000,1534389619.559095382690
13:27:47,"SAMPLE",15.8,109.8,,29.0,86.0,43.690357,-79.383530,23.7,-1.55555555556,-8.18,0,1138,0.000101,0,0.00,1.84,0.914,0.00070,0.00000,0.00000,1821903429.669293880463
13:27:48,"SAMPLE",15.7,112.8,,29.0,86.0,43.690365,-79.383469,18.1,-0.333333333333,2.04,12,1125,0.000063,0,0.00,2.34,0.564,0.00040,0.00000,0.00000,1050260316.112931609154
13:27:49,"SAMPLE",15.8,118.7,,29.2,86.0,43.690384,-79.383415,16.9,0.0833333333333,5.85,13,1129,0.000126,10,1.23,2.10,1.135,0.00000,0.00000,0.00000,2274348130.344458103180
13:27:50,"SAMPLE",15.7,126.8,,29.0,86.0,43.690403,-79.383362,17.2,0.611111111111,21.44,16,1150,0.000302,40,4.79,1.34,2.736,0.00000,0.00000,0.00000,8469051293.805767059326
13:27:51,"SAMPLE",15.7,134.8,,29.0,85.0,43.690449,-79.383324,19.4,0.638888888889,4.18,13,1350,0.000544,67,9.46,1.02,4.930,0.00950,0.00000,0.00001,16060780623.096521377563
13:27:52,"SAMPLE",15.8,143.1,,29.0,85.0,43.690487,-79.383286,21.7,0.972222222222,15.68,16,1725,0.000890,92,16.64,0.95,7.976,0.07080,0.00000,0.00000,27757471886.480789184570
13:27:53,"SAMPLE",15.7,149.9,,29.0,85.0,43.690544,-79.383286,25.2,2.22222222222,20.81,16,2025,0.001080,142,30.18,0.95,9.716,0.06445,0.00000,0.00000,25225513179.516937255859
13:27:54,"SAMPLE",15.8,158.5,,29.0,85.0,43.690605,-79.383316,33.2,1.72222222222,19.19,16,2525,0.001430,154,40.85,0.95,12.940,0.03945,0.00000,0.00000,18246236968.354694366455
13:27:55,"SAMPLE",15.7,162.4,,28.0,85.0,43.690689,-79.383354,39.4,1.97222222222,24.45,16,2900,0.001533,179,54.32,0.95,13.911,0.01937,0.00000,0.00000,14958181431.114879608154
13:27:56,"SAMPLE",15.7,155.2,,28.0,84.0,43.690792,-79.383400,46.5,0.777777777778,13.59,27,3105,0.000794,195,63.44,0.95,7.208,0.00723,0.00000,0.00000,6981799055.100547790527
13:27:57,"SAMPLE",15.7,148.0,,28.0,84.0,43.690899,-79.383469,49.3,0.0,11.67,25,3232,0.000442,135,45.84,0.95,4.018,0.00326,0.00000,0.00000,3482133672.442558288574
13:27:58,"SAMPLE",15.8,144.6,,28.0,84.0,43.691013,-79.383514,49.3,0.25,13.08,27,2771,0.000404,92,26.74,0.96,3.665,0.00272,0.00000,0.00000,2148498056.786816120148
13:27:59,"SAMPLE",15.7,140.4,,28.0,84.0,43.691128,-79.383553,50.2,0.0,6.88,24,1550,0.000233,105,17.08,0.98,2.119,0.00163,0.00000,0.00000,939356078.412882685661
13:28:00,"SAMPLE",15.7,125.6,,28.0,84.0,43.691250,-79.383591,50.2,-0.361111111111,5.86,23,1538,0.000067,61,9.81,1.04,0.607,0.00053,0.00000,0.00000,157879424.204414457083
13:28:01,"SAMPLE",15.7,122.6,,28.0,84.0,43.691364,-79.383629,48.9,-0.472222222222,-0.6,21,1325,0.000093,0,0.00,0.99,0.842,0.00063,0.00000,0.00000,148335540.326364248991
13:28:02,"SAMPLE",15.6,120.9,,28.0,84.0,43.691479,-79.383667,47.2,-0.361111111111,-0.09,21,1213,0.000163,0,0.00,1.00,1.477,0.00114,0.00000,0.00000,513909108.448940992355
13:28:03,"SAMPLE",15.8,124.3,,28.0,84.0,43.691593,-79.383720,45.9,-0.138888888889,3.72,23,1150,0.000140,0,0.00,1.14,1.270,0.00119,0.00000,0.00000,1450193437.619254827499
13:28:04,"SAMPLE",15.7,125.6,,28.0,85.0,43.691700,-79.383774,45.4,-0.111111111111,5.02,23,1213,0.000135,33,4.13,1.29,1.225,0.00097,0.00000,0.00000,2221279970.051286220551
13:28:05,"SAMPLE",15.8,126.1,,29.0,85.0,43.691807,-79.383820,45.0,-0.305555555556,2.6,22,1196,0.000117,42,5.31,1.28,1.063,0.00041,0.00000,0.00000,6056198203.527002334595
13:28:06,"SAMPLE",15.7,116.9,,29.0,85.0,43.691917,-79.383858,43.9,-0.361111111111,1.92,22,1163,0.000063,14,1.70,1.18,0.573,0.00001,0.00000,0.00002,6809204546.373584747314
13:28:07,"SAMPLE",15.7,121.5,,29.0,85.0,43.692017,-79.383911,42.6,-0.166666666667,1.25,22,1160,0.000150,0,0.00,1.11,1.364,0.00001,0.00000,0.00006,20060497293.486919403076
13:28:08,"SAMPLE",15.6,124.5,,29.0,85.0,43.692112,-79.383949,42.0,0.0,6.1,24,1150,0.000166,17,2.08,1.15,1.504,0.00013,0.00000,0.00009,22744313188.173526763916
13:28:09,"SAMPLE",15.7,126.7,,29.0,86.0,43.692223,-79.383987,42.0,-0.0277777777778,7.74,24,1131,0.000165,44,5.19,1.15,1.496,0.00014,0.00000,0.00013,20564391454.634811401367
13:28:10,"SAMPLE",15.6,126.0,,29.0,86.0,43.692318,-79.384041,41.9,-0.222222222222,2.56,22,1163,0.000132,46,5.61,1.10,1.196,0.00000,0.00000,0.00013,11635100008.372146606445
13:28:11,"SAMPLE",15.8,125.1,,29.0,86.0,43.692417,-79.384079,41.1,-0.138888888889,2.49,22,1163,0.000135,11,1.38,1.05,1.224,0.00000,0.00000,0.00015,8790341096.712392807007
13:28:12,"SAMPLE",15.6,126.3,,29.0,86.0,43.692513,-79.384125,40.6,0.0,5.98,23,1138,0.000189,24,2.91,1.02,1.715,0.00000,0.00000,0.00023,7493387000.172247886658
13:28:13,"SAMPLE",15.7,127.8,,29.0,86.0,43.692608,-79.384163,40.6,0.0,6.96,24,1125,0.000191,49,5.75,0.99,1.732,0.00000,0.00000,0.00023,5526273247.834536552429
13:28:14,"SAMPLE",15.6,129.0,,29.0,86.0,43.692699,-79.384201,40.6,-0.0555555555556,5.37,23,1163,0.000207,49,5.94,0.97,1.886,0.00000,0.00000,0.00025,3615889499.670139789581
13:28:15,"SAMPLE",15.7,129.2,,29.0,86.0,43.692799,-79.384239,40.4,0.0,5.97,23,1160,0.000198,49,5.98,0.95,1.797,0.00000,0.00000,0.00024,2213315594.073513031006
13:28:16,"SAMPLE",15.6,126.5,,29.0,86.0,43.692894,-79.384277,40.4,-0.277777777778,2.9,22,1152,0.000154,59,7.08,0.95,1.400,0.00000,0.00000,0.00019,941610111.219361543655
13:28:17,"SAMPLE",15.7,116.1,,29.0,86.0,43.692989,-79.384315,39.4,-0.861111111111,-4.4,11,1163,0.000078,13,1.64,0.98,0.709,0.00000,0.00000,0.00010,399610254.037871897221
13:28:18,"SAMPLE",15.6,114.7,,29.0,86.0,43.693081,-79.384354,36.3,-1.08333333333,-6.09,0,1100,0.000103,0,0.00,0.96,0.934,0.00000,0.00000,0.00012,323249244.854442894459
13:28:19,"SAMPLE",15.7,113.2,,29.0,86.0,43.693161,-79.384392,32.4,-1.16666666667,-2.77,0,1125,0.000101,0,0.00,1.02,0.915,0.00000,0.00000,0.00011,253300940.031323730946
13:28:20,"SAMPLE",15.8,112.5,,29.0,86.0,43.693237,-79.384422,28.2,-1.08333333333,-4.13,0,1075,0.000087,0,0.00,1.22,0.787,0.00003,0.00000,0.00010,172107369.758725941181
13:28:21,"SAMPLE",15.7,114.9,,29.0,86.0,43.693302,-79.384445,24.3,-2.05555555556,-5.99,0,1063,0.000102,0,0.00,1.56,0.922,0.00015,0.00000,0.00011,363689362.525739908218
13:28:22,"SAMPLE",15.8,117.3,,29.0,86.0,43.693340,-79.384468,16.9,-1.30555555556,-4.36,0,1088,0.000071,21,2.36,1.95,0.644,0.00016,0.00000,0.00007,762909933.451215863228
13:28:23,"SAMPLE",15.6,118.0,,29.0,86.0,43.693386,-79.384483,12.2,-1.44444444444,-1.98,0,1113,0.000068,10,1.21,1.94,0.613,0.00002,0.00000,0.00005,1024829421.111511707306
13:28:24,"SAMPLE",15.7,117.7,,29.0,86.0,43.693409,-79.384483,7.0,-0.138888888889,4.88,13,1102,0.000081,14,1.56,1.61,0.728,0.00000,0.00000,0.00004,3395422808.495781898499
13:28:25,"SAMPLE",15.6,126.5,,29.0,86.0,43.693417,-79.384506,6.5,0.805555555556,4.83,13,1031,0.000271,25,2.68,1.26,2.454,0.00000,0.00000,0.00009,13102664823.115285873413
13:28:26,"SAMPLE",15.7,127.3,,29.0,86.0,43.693436,-79.384521,9.4,0.166666666667,3.59,13,938,0.000184,36,3.52,1.04,1.672,0.00000,0.00000,0.00006,8813393147.457901000977
13:28:27,"SAMPLE",15.6,121.0,,29.0,86.0,43.693455,-79.384537,10.0,-1.02777777778,6.56,0,1300,0.000096,20,2.76,0.97,0.875,0.00000,0.00000,0.00004,3725128767.640521049500
13:28:28,"SAMPLE",15.7,125.4,,29.0,86.0,43.693466,-79.384560,6.3,0.722222222222,3.89,13,1275,0.000260,17,2.29,0.96,2.367,0.00047,0.00000,0.00009,6716820119.567288398743
13:28:29,"SAMPLE",15.6,131.9,,29.0,86.0,43.693485,-79.384560,8.9,0.5,4.2,13,850,0.000384,35,3.15,0.96,3.487,0.00435,0.00000,0.00009,6913272577.302213668823
13:28:30,"SAMPLE",15.7,135.8,,29.0,86.0,43.693512,-79.384560,10.7,0.666666666667,4.99,13,1400,0.000378,90,13.17,0.96,3.418,0.00895,0.00000,0.00004,5056592325.402482986450
13:28:31,"SAMPLE",15.6,142.0,,29.0,86.0,43.693542,-79.384537,13.1,0.944444444444,4.77,13,1638,0.000573,57,9.84,0.96,5.190,0.01431,0.00000,0.00000,5303269490.725538253784
13:28:32,"SAMPLE",15.6,153.6,,29.0,86.0,43.693569,-79.384499,16.5,2.16666666667,14.49,16,1678,0.001016,98,17.30,0.96,9.207,0.01857,0.00000,0.00000,4981781410.661724090576
13:28:33,"SAMPLE",15.7,157.5,,29.0,86.0,43.693596,-79.384430,24.3,1.88888888889,18.88,16,2168,0.001064,160,36.40,0.95,9.660,0.01119,0.00000,0.00000,3475132968.845193386078
13:28:34,"SAMPLE",15.6,151.3,,29.0,86.0,43.693619,-79.384331,31.1,0.833333333333,13.24,16,2375,0.000492,165,41.11,0.94,4.471,0.00356,0.00000,0.00000,1001820053.123713374138
13:28:35,"SAMPLE",15.7,146.2,,28.0,85.8,43.693653,-79.384216,34.1,0.361111111111,7.88,14,2713,0.000370,113,32.15,0.94,3.363,0.00240,0.00000,0.00000,613066098.780237197876
13:28:36,"SAMPLE",15.6,146.0,,28.2,85.0,43.693676,-79.384102,35.4,0.444444444444,9.87,15,2013,0.000507,82,17.23,0.95,4.604,0.00328,0.00000,0.00000,647910550.292401552200
